DatosMinDatos_Sexo,DatosMinDatos_Zona,DatosMinDatos_Departamento,DatosMinDatos_Etario,DatosMinDatos_Grupo,DatosMinDatos_No_carente,DatosMinDatos_Valor,DatosMinDatos_Total,DatosMinDatos_Proporción,DatosMinDatos_Variable,DatosMinDatos_ID,DatosMinDatos_Nombre_dpto
Mujer,Rural,47,Menor,Retornada,99,330,430,0.768584327763259,Sin recogida de basuras,1549,Magdalena
Mujer,Rural,47,Menor,Retornada,99,330,430,0.768584327763259,Sin sanitario,5255,Magdalena
Mujer,Rural,47,Menor,Retornada,430,0,430,0,Sin electricidad,5789,Magdalena
Mujer,Rural,47,Menor,Venezolana,0,2159,2159,1,Sin alcantarillado,3120,Magdalena
Mujer,Rural,47,Menor,Venezolana,0,2159,2159,1,Sin internet,4188,Magdalena
Mujer,Rural,47,Menor,Venezolana,222,861,1083,0.795128522101998,Sin suministro continuo de agua,2592,Magdalena
Mujer,Rural,47,Menor,Venezolana,811,1348,2159,0.624256335936766,Sin refrigerador,4722,Magdalena
Mujer,Rural,47,Menor,Venezolana,819,1340,2159,0.620451925432813,Hacinamiento,1016,Magdalena
Mujer,Rural,47,Menor,Venezolana,951,1208,2159,0.559522535829034,Sin recogida de basuras,1550,Magdalena
Mujer,Rural,47,Menor,Venezolana,1083,1076,2159,0.498321733447642,Sin acueducto,2084,Magdalena
Mujer,Rural,47,Menor,Venezolana,1185,974,2159,0.451156556540701,Sin combustible adecuado para cocinar,482,Magdalena
Mujer,Rural,47,Menor,Venezolana,1212,947,2159,0.438845694425339,Sin espacio exclusivo para la cocina,3654,Magdalena
Mujer,Rural,47,Menor,Venezolana,1634,525,2159,0.243300356217692,Sin pisos duraderos,6324,Magdalena
Mujer,Rural,47,Menor,Venezolana,1724,436,2159,0.201721785229124,Sin paredes duraderas,6858,Magdalena
Mujer,Rural,47,Menor,Venezolana,1724,436,2159,0.201721785229124,Sin sanitario,5256,Magdalena
Mujer,Rural,47,Menor,Venezolana,2159,0,2159,0,Sin electricidad,5790,Magdalena
Mujer,Rural,50,Mayor,Colombiana,9426,18020,27446,0.656556452138859,Sin suministro continuo de agua,2597,Meta
Mujer,Rural,50,Mayor,Colombiana,9615,73104,82719,0.883764366704449,Sin alcantarillado,3127,Meta
Mujer,Rural,50,Mayor,Colombiana,11939,70780,82719,0.855664790113618,Sin internet,4195,Meta
Mujer,Rural,50,Mayor,Colombiana,23670,5667,29337,0.193154878571726,Sin empleo,7324,Meta
Mujer,Rural,50,Mayor,Colombiana,24390,58329,82719,0.705147690302015,Sin recogida de basuras,1557,Meta
Mujer,Rural,50,Mayor,Colombiana,27446,55273,82719,0.66820021122102,Sin acueducto,2091,Meta
Mujer,Rural,50,Mayor,Colombiana,56007,26712,82719,0.322928433405417,Sin combustible adecuado para cocinar,489,Meta
Mujer,Rural,50,Mayor,Colombiana,61773,20946,82719,0.25321715532482,Hacinamiento,1023,Meta
Mujer,Rural,50,Mayor,Colombiana,68571,14148,82719,0.171032570010484,Sin refrigerador,4729,Meta
Mujer,Rural,50,Mayor,Colombiana,77028,5691,82719,0.0688051868106787,Sin pisos duraderos,6331,Meta
Mujer,Rural,50,Mayor,Colombiana,77169,5550,82719,0.067090442538985,Sin electricidad,5797,Meta
Mujer,Rural,50,Mayor,Colombiana,78837,3882,82719,0.0469245895503623,Sin sanitario,5263,Meta
Mujer,Rural,50,Mayor,Colombiana,79139,3580,82719,0.0432759616165758,Sin espacio exclusivo para la cocina,3661,Meta
Mujer,Rural,50,Mayor,Colombiana,80795,1924,82719,0.0232560605152091,Sin paredes duraderas,6865,Meta
Mujer,Rural,50,Mayor,Retornada,0,889,889,1,Sin acueducto,2092,Meta
Mujer,Rural,50,Mayor,Retornada,0,889,889,1,Sin alcantarillado,3128,Meta
Mujer,Rural,50,Mayor,Retornada,0,889,889,1,Sin internet,4196,Meta
Mujer,Rural,50,Mayor,Retornada,0,889,889,1,Sin recogida de basuras,1558,Meta
Mujer,Rural,50,Mayor,Retornada,106,783,889,0.880518185329223,Hacinamiento,1024,Meta
Mujer,Rural,50,Mayor,Retornada,434,69,503,0.137816665605599,Sin empleo,7325,Meta
Mujer,Rural,50,Mayor,Retornada,438,451,889,0.507422843471418,Sin espacio exclusivo para la cocina,3662,Meta
Mujer,Rural,50,Mayor,Retornada,521,369,889,0.414599200928156,Sin combustible adecuado para cocinar,490,Meta
Mujer,Rural,50,Mayor,Retornada,718,171,889,0.192616126565035,Sin refrigerador,4730,Meta
Mujer,Rural,50,Mayor,Retornada,718,171,889,0.192616126565035,Sin sanitario,5264,Meta
Mujer,Rural,50,Mayor,Retornada,889,0,889,0,Sin electricidad,5798,Meta
Mujer,Rural,50,Mayor,Retornada,889,0,889,0,Sin paredes duraderas,6866,Meta
Mujer,Rural,50,Mayor,Retornada,889,0,889,0,Sin pisos duraderos,6332,Meta
Mujer,Rural,50,Mayor,Venezolana,0,1001,1001,1,Sin acueducto,2093,Meta
Mujer,Rural,50,Mayor,Venezolana,0,1001,1001,1,Sin alcantarillado,3129,Meta
Mujer,Rural,50,Mayor,Venezolana,65,936,1001,0.935042123222294,Sin internet,4197,Meta
Mujer,Rural,50,Mayor,Venezolana,65,936,1001,0.935042123222294,Sin recogida de basuras,1559,Meta
Mujer,Rural,50,Mayor,Venezolana,187,813,1001,0.812705021503882,Sin refrigerador,4731,Meta
Mujer,Rural,50,Mayor,Venezolana,461,215,677,0.318453364389502,Sin empleo,7326,Meta
Mujer,Rural,50,Mayor,Venezolana,505,495,1001,0.494935888145829,Sin electricidad,5799,Meta
Mujer,Rural,50,Mayor,Venezolana,527,473,1001,0.4732131887814,Hacinamiento,1025,Meta
Mujer,Rural,50,Mayor,Venezolana,717,284,1001,0.283635980198237,Sin paredes duraderas,6867,Meta
Mujer,Rural,50,Mayor,Venezolana,717,284,1001,0.283635980198237,Sin pisos duraderos,6333,Meta
Mujer,Rural,50,Mayor,Venezolana,842,159,1001,0.158583022577328,Sin combustible adecuado para cocinar,491,Meta
Mujer,Rural,50,Mayor,Venezolana,879,122,1001,0.121691705388314,Sin espacio exclusivo para la cocina,3663,Meta
Mujer,Rural,50,Mayor,Venezolana,1001,0,1001,0,Sin sanitario,5265,Meta
Mujer,Rural,50,Menor,Colombiana,685,0,685,0,Sin empleo,7323,Meta
Mujer,Rural,50,Menor,Colombiana,5004,44269,49273,0.898439737211635,Sin alcantarillado,3124,Meta
Mujer,Rural,50,Menor,Colombiana,5697,9490,15188,0.624874732510288,Sin suministro continuo de agua,2596,Meta
Mujer,Rural,50,Menor,Colombiana,6223,43050,49273,0.873696626821404,Sin internet,4192,Meta
Mujer,Rural,50,Menor,Colombiana,11957,37316,49273,0.757328693074174,Sin recogida de basuras,1554,Meta
Mujer,Rural,50,Menor,Colombiana,15188,34086,49273,0.691768999358879,Sin acueducto,2088,Meta
Mujer,Rural,50,Menor,Colombiana,25838,23435,49273,0.475623316652836,Hacinamiento,1020,Meta
Mujer,Rural,50,Menor,Colombiana,32590,16683,49273,0.338588735316281,Sin combustible adecuado para cocinar,486,Meta
Mujer,Rural,50,Menor,Colombiana,40515,8758,49273,0.177744311248062,Sin refrigerador,4726,Meta
Mujer,Rural,50,Menor,Colombiana,44391,4882,49273,0.099076149242457,Sin electricidad,5794,Meta
Mujer,Rural,50,Menor,Colombiana,46377,2896,49273,0.0587673885411333,Sin pisos duraderos,6328,Meta
Mujer,Rural,50,Menor,Colombiana,47217,2056,49273,0.04172561869953,Sin sanitario,5260,Meta
Mujer,Rural,50,Menor,Colombiana,47786,1487,49273,0.0301729482876157,Sin paredes duraderas,6862,Meta
Mujer,Rural,50,Menor,Colombiana,47943,1330,49273,0.0269854084712737,Sin espacio exclusivo para la cocina,3658,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Hacinamiento,1021,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Sin acueducto,2089,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Sin alcantarillado,3125,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Sin combustible adecuado para cocinar,487,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Sin internet,4193,Meta
Mujer,Rural,50,Menor,Retornada,0,161,161,1,Sin recogida de basuras,1555,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin electricidad,5795,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin espacio exclusivo para la cocina,3659,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin paredes duraderas,6863,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin pisos duraderos,6329,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin refrigerador,4727,Meta
Mujer,Rural,50,Menor,Retornada,161,0,161,0,Sin sanitario,5261,Meta
Mujer,Rural,50,Menor,Venezolana,0,943,943,1,Sin acueducto,2090,Meta
Mujer,Rural,50,Menor,Venezolana,0,943,943,1,Sin alcantarillado,3126,Meta
Mujer,Rural,50,Menor,Venezolana,152,791,943,0.838453508400276,Sin refrigerador,4728,Meta
Mujer,Rural,50,Menor,Venezolana,195,748,943,0.793201155619332,Sin internet,4194,Meta
Mujer,Rural,50,Menor,Venezolana,195,748,943,0.793201155619332,Sin recogida de basuras,1556,Meta
Mujer,Rural,50,Menor,Venezolana,445,497,943,0.527628517339922,Hacinamiento,1022,Meta
Mujer,Rural,50,Menor,Venezolana,650,293,943,0.310825001666803,Sin combustible adecuado para cocinar,488,Meta
Mujer,Rural,50,Menor,Venezolana,772,171,943,0.181686569280087,Sin electricidad,5796,Meta
Mujer,Rural,50,Menor,Venezolana,772,171,943,0.181686569280087,Sin sanitario,5262,Meta
Mujer,Rural,50,Menor,Venezolana,812,131,943,0.139143103679167,Sin paredes duraderas,6864,Meta
Mujer,Rural,50,Menor,Venezolana,812,131,943,0.139143103679167,Sin pisos duraderos,6330,Meta
Mujer,Rural,50,Menor,Venezolana,821,122,943,0.129138421780267,Sin espacio exclusivo para la cocina,3660,Meta
Mujer,Rural,52,Mayor,Colombiana,10499,242795,253294,0.95855127861451,Sin internet,4200,Nariño
Mujer,Rural,52,Mayor,Colombiana,26547,226747,253294,0.895193208516438,Sin alcantarillado,3132,Nariño
Mujer,Rural,52,Mayor,Colombiana,69898,183396,253294,0.724045603976727,Sin recogida de basuras,1562,Nariño
Mujer,Rural,52,Mayor,Colombiana,104689,148605,253294,0.586690075592089,Sin combustible adecuado para cocinar,494,Nariño
Mujer,Rural,52,Mayor,Colombiana,107884,145410,253294,0.5740770496858,Sin refrigerador,4734,Nariño
Mujer,Rural,52,Mayor,Colombiana,144053,5742,149795,0.0383320193144092,Sin empleo,7328,Nariño
Mujer,Rural,52,Mayor,Colombiana,145600,27685,173285,0.159767162659047,Sin suministro continuo de agua,2599,Nariño
Mujer,Rural,52,Mayor,Colombiana,173285,80009,253294,0.315873509684607,Sin acueducto,2096,Nariño
Mujer,Rural,52,Mayor,Colombiana,185137,68156,253294,0.269080360072122,Hacinamiento,1028,Nariño
Mujer,Rural,52,Mayor,Colombiana,197479,55815,253294,0.220357395387252,Sin paredes duraderas,6870,Nariño
Mujer,Rural,52,Mayor,Colombiana,210577,42716,253294,0.168644147090907,Sin sanitario,5268,Nariño
Mujer,Rural,52,Mayor,Colombiana,230140,23154,253294,0.0914108799389799,Sin pisos duraderos,6336,Nariño
Mujer,Rural,52,Mayor,Colombiana,246745,6548,253294,0.0258531617643866,Sin espacio exclusivo para la cocina,3666,Nariño
Mujer,Rural,52,Mayor,Colombiana,248989,4305,253294,0.0169946311337392,Sin electricidad,5802,Nariño
Mujer,Rural,52,Mayor,Venezolana,0,247,247,1,Sin alcantarillado,3133,Nariño
Mujer,Rural,52,Mayor,Venezolana,0,247,247,1,Sin recogida de basuras,1563,Nariño
Mujer,Rural,52,Mayor,Venezolana,123,124,247,0.5011838325929,Sin internet,4201,Nariño
Mujer,Rural,52,Mayor,Venezolana,123,124,247,0.5011838325929,Sin paredes duraderas,6871,Nariño
Mujer,Rural,52,Mayor,Venezolana,123,124,247,0.5011838325929,Sin refrigerador,4735,Nariño
Mujer,Rural,52,Mayor,Venezolana,124,0,124,0,Sin empleo,7329,Nariño
Mujer,Rural,52,Mayor,Venezolana,124,0,124,0,Sin suministro continuo de agua,2600,Nariño
Mujer,Rural,52,Mayor,Venezolana,124,123,247,0.498816126991533,Hacinamiento,1029,Nariño
Mujer,Rural,52,Mayor,Venezolana,124,123,247,0.498816126991533,Sin acueducto,2097,Nariño
Mujer,Rural,52,Mayor,Venezolana,247,0,247,0,Sin combustible adecuado para cocinar,495,Nariño
Mujer,Rural,52,Mayor,Venezolana,247,0,247,0,Sin electricidad,5803,Nariño
Mujer,Rural,52,Mayor,Venezolana,247,0,247,0,Sin espacio exclusivo para la cocina,3667,Nariño
Mujer,Rural,52,Mayor,Venezolana,247,0,247,0,Sin pisos duraderos,6337,Nariño
Mujer,Rural,52,Mayor,Venezolana,247,0,247,0,Sin sanitario,5269,Nariño
Mujer,Rural,52,Menor,Colombiana,5475,115283,120758,0.954663052821433,Sin internet,4198,Nariño
Mujer,Rural,52,Menor,Colombiana,9915,0,9915,0,Sin empleo,7327,Nariño
Mujer,Rural,52,Menor,Colombiana,11337,109421,120758,0.906119521885957,Sin alcantarillado,3130,Nariño
Mujer,Rural,52,Menor,Colombiana,26751,94007,120758,0.778472363689965,Sin recogida de basuras,1560,Nariño
Mujer,Rural,52,Menor,Colombiana,51336,69421,120758,0.574880463208174,Sin refrigerador,4732,Nariño
Mujer,Rural,52,Menor,Colombiana,55626,65132,120758,0.539358451379538,Sin combustible adecuado para cocinar,492,Nariño
Mujer,Rural,52,Menor,Colombiana,57815,11358,69172,0.164194219221987,Sin suministro continuo de agua,2598,Nariño
Mujer,Rural,52,Menor,Colombiana,68552,52206,120758,0.432316421796356,Hacinamiento,1026,Nariño
Mujer,Rural,52,Menor,Colombiana,69172,51585,120758,0.427180770103463,Sin acueducto,2094,Nariño
Mujer,Rural,52,Menor,Colombiana,96727,24031,120758,0.199003683405958,Sin sanitario,5266,Nariño
Mujer,Rural,52,Menor,Colombiana,101141,19617,120758,0.162446318167439,Sin paredes duraderas,6868,Nariño
Mujer,Rural,52,Menor,Colombiana,109083,11675,120758,0.0966815394119469,Sin pisos duraderos,6334,Nariño
Mujer,Rural,52,Menor,Colombiana,116659,4099,120758,0.0339447472544217,Sin espacio exclusivo para la cocina,3664,Nariño
Mujer,Rural,52,Menor,Colombiana,118146,2612,120758,0.0216323251996972,Sin electricidad,5800,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123,123,1,Hacinamiento,1027,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123,123,1,Sin acueducto,2095,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123,123,1,Sin alcantarillado,3131,Nariño
Mujer,Rural,52,Menor,Venezolana,0,123,123,1,Sin recogida de basuras,1561,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin combustible adecuado para cocinar,493,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin electricidad,5801,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin espacio exclusivo para la cocina,3665,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin internet,4199,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin paredes duraderas,6869,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin pisos duraderos,6335,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin refrigerador,4733,Nariño
Mujer,Rural,52,Menor,Venezolana,123,0,123,0,Sin sanitario,5267,Nariño
Mujer,Rural,54,Mayor,Colombiana,2599,103840,106439,0.97558594759237,Sin internet,4205,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,7332,17513,24845,0.704886776968277,Sin suministro continuo de agua,2604,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,11089,95350,106439,0.89582257205321,Sin alcantarillado,3137,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,17731,88708,106439,0.833418267979598,Sin recogida de basuras,1567,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,21183,4304,25487,0.16888436936108,Sin empleo,7331,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,24845,81594,106439,0.766577663951176,Sin acueducto,2101,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,26170,80269,106439,0.754129278166682,Sin combustible adecuado para cocinar,499,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,60078,46361,106439,0.435564508021988,Hacinamiento,1033,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,61632,44807,106439,0.420965184655581,Sin paredes duraderas,6875,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,74843,31596,106439,0.296844192948617,Sin refrigerador,4739,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,78781,27657,106439,0.259843459192944,Sin sanitario,5273,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,91220,15219,106439,0.142979480207857,Sin pisos duraderos,6341,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,96762,9677,106439,0.090918077729247,Sin espacio exclusivo para la cocina,3671,Norte de Santander
Mujer,Rural,54,Mayor,Colombiana,103372,3067,106439,0.0288147825931733,Sin electricidad,5807,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,0,4327,4327,1,Sin internet,4206,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,558,1336,1894,0.705201051720133,Sin suministro continuo de agua,2605,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,572,3755,4327,0.867808478287663,Sin alcantarillado,3138,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,816,3511,4327,0.811435332183511,Sin combustible adecuado para cocinar,500,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,917,304,1221,0.249149918213324,Sin empleo,7332,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,1012,3315,4327,0.76601576065834,Sin recogida de basuras,1568,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,1210,3117,4327,0.720434644938919,Hacinamiento,1034,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,1894,2433,4327,0.562272941141777,Sin acueducto,2102,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,2694,1633,4327,0.377375788749928,Sin refrigerador,4740,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,2782,1545,4327,0.35701451815469,Sin pisos duraderos,6342,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,2844,1483,4327,0.342625067272526,Sin paredes duraderas,6876,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,3471,856,4327,0.197829977069738,Sin sanitario,5274,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,4137,190,4327,0.0438088857765375,Sin espacio exclusivo para la cocina,3672,Norte de Santander
Mujer,Rural,54,Mayor,Retornada,4238,89,4327,0.0205624663781812,Sin electricidad,5808,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,159,7754,7913,0.97992253214168,Sin internet,4207,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,205,2679,2884,0.928852876459831,Sin suministro continuo de agua,2606,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,1074,6838,7913,0.86422512363351,Sin alcantarillado,3139,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,1353,703,2057,0.341948185553067,Sin empleo,7333,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,1888,6025,7913,0.761451241491369,Sin recogida de basuras,1569,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,2884,5029,7913,0.635514345859903,Sin acueducto,2103,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,3111,4801,7913,0.606804806601437,Sin combustible adecuado para cocinar,501,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,3316,4596,7913,0.580900377759756,Hacinamiento,1035,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,3734,4179,7913,0.528121307755721,Sin refrigerador,4741,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,6108,1805,7913,0.228051584408409,Sin sanitario,5275,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,6315,1597,7913,0.201859137606741,Sin paredes duraderas,6877,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,6440,1473,7913,0.186125824797373,Sin espacio exclusivo para la cocina,3673,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,6804,1108,7913,0.140075177869099,Sin pisos duraderos,6343,Norte de Santander
Mujer,Rural,54,Mayor,Venezolana,7572,341,7913,0.0430505099333338,Sin electricidad,5809,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,955,141,1096,0.12857140640573,Sin empleo,7330,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,2670,66724,69394,0.961517843633141,Sin internet,4202,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,3116,10037,13152,0.763120359233178,Sin suministro continuo de agua,2601,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,7520,61874,69394,0.891630604730922,Sin alcantarillado,3134,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,10280,59114,69394,0.851860161828387,Sin recogida de basuras,1564,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,13152,56242,69394,0.810468264776027,Sin acueducto,2098,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,15774,53621,69394,0.772696236733459,Sin combustible adecuado para cocinar,496,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,25678,43716,69394,0.629966063592936,Hacinamiento,1030,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,40929,28466,69394,0.410198214555909,Sin paredes duraderas,6872,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,48229,21165,69394,0.304998667041336,Sin refrigerador,4736,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,48964,20430,69394,0.294409643415544,Sin sanitario,5270,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,53898,15496,69394,0.223304728760925,Sin pisos duraderos,6338,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,61586,7809,69394,0.112527923682713,Sin espacio exclusivo para la cocina,3668,Norte de Santander
Mujer,Rural,54,Menor,Colombiana,68246,1149,69394,0.0165535885408786,Sin electricidad,5804,Norte de Santander
Mujer,Rural,54,Menor,Retornada,0,511,511,1,Sin alcantarillado,3135,Norte de Santander
Mujer,Rural,54,Menor,Retornada,0,511,511,1,Sin internet,4203,Norte de Santander
Mujer,Rural,54,Menor,Retornada,0,511,511,1,Sin recogida de basuras,1565,Norte de Santander
Mujer,Rural,54,Menor,Retornada,89,41,130,0.315651525779315,Sin suministro continuo de agua,2602,Norte de Santander
Mujer,Rural,54,Menor,Retornada,110,401,511,0.785195926673032,Hacinamiento,1031,Norte de Santander
Mujer,Rural,54,Menor,Retornada,130,381,511,0.745352762261354,Sin acueducto,2099,Norte de Santander
Mujer,Rural,54,Menor,Retornada,178,332,511,0.650947545408149,Sin combustible adecuado para cocinar,497,Norte de Santander
Mujer,Rural,54,Menor,Retornada,234,276,511,0.541467946838279,Sin paredes duraderas,6873,Norte de Santander
Mujer,Rural,54,Menor,Retornada,271,240,511,0.469451330652043,Sin refrigerador,4737,Norte de Santander
Mujer,Rural,54,Menor,Retornada,308,202,511,0.396300288083074,Sin sanitario,5271,Norte de Santander
Mujer,Rural,54,Menor,Retornada,422,89,511,0.174267455312926,Sin electricidad,5805,Norte de Santander
Mujer,Rural,54,Menor,Retornada,442,69,511,0.134248389099455,Sin espacio exclusivo para la cocina,3669,Norte de Santander
Mujer,Rural,54,Menor,Retornada,442,69,511,0.134248389099455,Sin pisos duraderos,6339,Norte de Santander
